id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rates,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rates,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
46685138.0,30000.0,26992.199922581633,30000.0,1.1114321947097778,0.2899,677.85,609.888757250732,5411.3,8.872601660002982,1.1114321947097778,4.0,1.0,60.0,12.0,1.0,2.0
46685720.0,11750.0,10720.465197422202,11750.0,1.0960345268249512,0.2899,384.63,350.92872586251076,2731.87,7.784686173198345,1.0960345268249512,5.0,1.0,36.0,9.0,0.0,1.0
46685732.0,8000.0,7299.040134415116,8000.0,1.0960345268249512,0.2899,266.83,243.45035988324818,2146.47,8.81686928304146,1.0960345268249512,5.0,1.0,36.0,11.0,1.0,3.0
46685993.0,17000.0,15295.579956129592,1000.0,0.06537836439469281,0.1399,395.48,6049.095961050131,17860.42,2.952576734606704,1.1114321947097778,4.0,1.0,60.0,14.0,0.0,3.0
46686335.0,5600.0,5064.72586533366,5600.0,1.1056866943836212,0.2899,175.2,158.45356635829592,1399.15,8.83003161213952,1.1056866943836212,0.0,1.0,36.0,5.0,1.0,1.0
46692951.0,21075.0,18962.020445613598,21075.0,1.1114321947097778,0.23989999999999997,606.17,545.3953942357102,68616520.0,125810.59672525426,1.1114321947097778,4.0,1.0,60.0,27.0,1.0,2.0
46692964.0,16000.0,14395.839958710205,16000.0,1.1114321947097778,0.2899,352.13,316.825445291289,2770.91,8.745856878548464,1.1114321947097778,4.0,1.0,60.0,10.0,1.0,3.0
46694009.0,10000.0,9123.800168018895,10000.0,1.0960345268249512,0.2899,303.91,277.2814109062623,2427.99,8.756411012423785,1.0960345268249512,5.0,1.0,36.0,1.0,0.0,3.0
46694050.0,28000.0,25192.71992774286,28000.0,1.1114321947097778,0.2899,876.0,788.1722377393837,6983.45,8.86030954354566,1.1114321947097778,4.0,1.0,36.0,5.0,1.0,2.0
46694066.0,10000.0,8997.399974193877,10000.0,1.1114321947097778,0.2899,212.43,191.13176765180054,1693.89,8.862419998573392,1.1114321947097778,4.0,1.0,60.0,8.0,0.0,0.0
46694553.0,20500.0,18444.66994709745,20500.0,1.1114321947097778,0.1399,700.55,630.312855192152,5588.47,8.866184393932986,1.1114321947097778,4.0,1.0,36.0,14.0,1.0,3.0
46695329.0,4250.0,3877.6150714080304,4250.0,1.0960345268249512,0.1699,151.51,138.23469634565427,1208.07,8.739267578519033,1.0960345268249512,5.0,0.0,36.0,18.0,1.0,1.0
46696364.0,13700.0,12499.606230185887,13700.0,1.0960345268249512,0.17859999999999998,494.33,451.01681370567803,68616520.0,152137.3880415407,1.0960345268249512,5.0,1.0,36.0,20.0,1.0,1.0
46702695.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.2899,338.93,304.9488773253531,2690.29,8.822101670273414,1.1114321947097778,4.0,1.0,60.0,12.0,1.0,4.0
46702703.0,10000.0,8997.399974193877,10000.0,1.1114321947097778,0.1465,344.95,310.3653121098178,2751.46,8.865230399930905,1.1114321947097778,4.0,1.0,60.0,15.0,0.0,3.0
46703026.0,24000.0,21897.12040324535,1000.0,0.04566810528437296,0.1399,558.32,12225.600263539945,4447.91,0.36381935480623173,1.0960345268249512,5.0,1.0,60.0,14.0,1.0,3.0
46703236.0,10425.0,9379.789473097118,10425.0,1.1114321947097778,0.1561,364.51,327.96422645934103,3223.41,9.828541468682463,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,3.0
46703602.0,3500.0,3193.3300588066136,3500.0,1.0960345268249512,0.2899,112.92,103.02595149726938,901.42,8.7494460075323,1.0960345268249512,5.0,0.0,36.0,8.0,1.0,4.0
46704713.0,8000.0,7299.040134415116,8000.0,1.0960345268249512,0.2899,250.29,228.35959440534492,1998.81,8.752905719617166,1.0960345268249512,5.0,0.0,36.0,5.0,1.0,2.0
46705690.0,18000.0,16422.84030243401,18000.0,1.0960345268249512,0.2899,550.79,502.5297894543127,4412.71,8.780991878693749,1.0960345268249512,5.0,1.0,36.0,2.0,0.0,1.0
46706758.0,19800.0,17814.851948903877,19800.0,1.1114321947097778,0.2899,403.19,362.76616955952295,3207.52,8.841838818362326,1.1114321947097778,4.0,1.0,60.0,10.0,1.0,2.0
46712531.0,9000.0,8097.65997677449,9000.0,1.1114321947097778,0.2899,277.57,249.74083108369945,2503.36,10.023831462148898,1.1114321947097778,4.0,0.0,36.0,4.0,0.0,4.0
46712664.0,10000.0,9123.800168018895,10000.0,1.0960345268249512,0.1399,232.64,212.25608710879158,1853.35,8.731669490590711,1.0960345268249512,5.0,1.0,60.0,14.0,1.0,0.0
46713527.0,12000.0,10796.879969032654,12000.0,1.1114321947097778,0.2899,402.54,362.1813385612004,3211.86,8.868099093010748,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,4.0
46714001.0,28000.0,25192.71992774286,28000.0,1.1114321947097778,0.2899,608.65,547.6267494293104,4852.1,8.860231909884684,1.1114321947097778,4.0,1.0,60.0,9.0,1.0,2.0
46714046.0,35000.0,31490.899909678574,22425.0,0.7121104847533362,0.2899,723.49,1015.9799855363814,5775.47,5.684629699620382,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,4.0
46714537.0,6150.0,5533.4009841292345,6150.0,1.1114321947097778,0.1561,1372.97,1235.3160242568968,1738.99,1.4077288449699241,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,3.0
46714586.0,15500.0,13945.96996000051,15500.0,1.1114321947097778,0.2899,478.03,430.1027109663899,3827.21,8.898362884997194,1.1114321947097778,4.0,1.0,36.0,4.0,0.0,0.0
46715140.0,12000.0,10796.879969032654,12000.0,1.1114321947097778,0.2899,264.1,237.62133331846033,2097.43,8.826774813139451,1.1114321947097778,4.0,1.0,60.0,10.0,1.0,2.0
46715163.0,15000.0,13685.700252028342,15000.0,1.0960345268249512,0.2899,330.12,301.1948911466398,2631.35,8.736369962925103,1.0960345268249512,5.0,1.0,60.0,10.0,1.0,3.0
46715714.0,25000.0,22493.499935484695,25000.0,1.1114321947097778,0.2899,768.28,691.2522452173672,6136.96,8.878032646491016,1.1114321947097778,4.0,1.0,36.0,3.0,1.0,0.0
46716247.0,12000.0,10796.879969032654,12000.0,1.1114321947097778,0.2899,387.15,348.334340000916,3083.88,8.853218433737801,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,1.0
46716467.0,4000.0,3649.520067207558,4000.0,1.0960345268249512,0.2899,123.37,112.56032267284911,985.42,8.754594661780363,1.0960345268249512,5.0,1.0,36.0,4.0,0.0,2.0
46717048.0,3600.0,3284.5680604868026,3600.0,1.0960345268249512,0.2899,120.77,110.1881346291642,963.62,8.745224730802844,1.0960345268249512,5.0,1.0,36.0,12.0,0.0,3.0
46722114.0,7625.0,6860.517480322832,7625.0,1.1114321947097778,0.1465,263.02,236.64961412124737,2097.95,8.86521623029191,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,1.0
46722198.0,10000.0,8997.399974193877,10000.0,1.1114321947097778,0.2899,312.86,281.49265559262966,2494.11,8.860302215520054,1.1114321947097778,4.0,1.0,36.0,5.0,1.0,1.0
46722932.0,12000.0,10796.879969032654,12000.0,1.1114321947097778,0.2899,1372.97,1235.3160242568968,3179.17,2.573568170065977,1.1114321947097778,4.0,1.0,36.0,10.0,1.0,1.0
46723192.0,8500.0,7647.789978064796,8500.0,1.1114321947097778,0.1333,287.76,258.909181657403,2295.79,8.867163324620382,1.1114321947097778,4.0,1.0,36.0,13.0,1.0,2.0
46723486.0,4200.0,3778.9079891614288,4200.0,1.1114321947097778,0.2899,135.51,121.92376705030122,1081.75,8.872347255754574,1.1114321947097778,4.0,1.0,36.0,8.0,0.0,2.0
46723860.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.2899,471.3,424.04746078375746,3756.77,8.85931492917431,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,0.0
46724000.0,14000.0,12596.35996387143,1000.0,0.07938801390784127,0.2899,469.63,5915.628529832939,3747.17,0.6334356495007678,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,3.0
46724097.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.2899,469.29,422.2389833889445,3747.74,8.875873965781548,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,1.0
46724115.0,15250.0,13721.034960645664,15250.0,1.1114321947097778,0.1757,1372.97,1235.3160242568968,3054.71,2.4728166234527382,1.1114321947097778,4.0,1.0,60.0,19.0,1.0,4.0
46724335.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.2899,1372.97,1235.3160242568968,11939.78,9.665364785648567,1.1114321947097778,4.0,1.0,36.0,27.0,1.0,2.0
46725341.0,11000.0,9897.139971613266,11000.0,1.1114321947097778,0.1333,252.15,226.86944034929863,2000.91,8.819654145218092,1.1114321947097778,4.0,0.0,60.0,13.0,1.0,4.0
46725845.0,35000.0,31490.899909678574,24000.0,0.7621249335152762,0.2899,740.18,971.2055956310785,5902.99,6.078002460605989,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,1.0
46726658.0,20000.0,18247.60033603779,1000.0,0.05480172634124756,0.2899,670.9,12242.315065447752,4682.2,0.3824603414443126,1.0960345268249512,5.0,1.0,36.0,12.0,1.0,1.0
46727187.0,8000.0,7299.040134415116,8000.0,1.0960345268249512,0.2899,268.36,244.84630130895508,8340.95,34.06606493710157,1.0960345268249512,5.0,1.0,36.0,12.0,0.0,2.0
46733812.0,13500.0,12317.13022682551,13500.0,1.0960345268249512,0.1757,339.67,309.9081203070978,2704.18,8.725747480641495,1.0960345268249512,5.0,1.0,60.0,19.0,1.0,1.0
46733837.0,15500.0,13945.96996000051,15500.0,1.1114321947097778,0.2899,389.99,350.88960159358703,3089.66,8.805219607443812,1.1114321947097778,4.0,1.0,60.0,19.0,1.0,1.0
46735703.0,22400.0,20437.312376362326,22400.0,1.0960345268249512,0.1655,793.62,724.0830289343156,22463.33,31.023141134879076,1.0960345268249512,5.0,1.0,36.0,17.0,1.0,3.0
46735921.0,11300.0,10167.061970839082,11300.0,1.1114321947097778,0.2899,376.89,339.103007627393,3352.28,9.885727712811947,1.1114321947097778,4.0,1.0,36.0,11.0,1.0,3.0
46742612.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.1561,1223.77,1101.0748166419241,9729.45,8.836320523316513,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,2.0
46742997.0,9800.0,8863.270264333905,9800.0,1.1056866943836212,0.2899,297.83,269.36201865577215,2390.7,8.875416110744126,1.1056866943836212,0.0,1.0,36.0,1.0,0.0,3.0
46743094.0,14000.0,12596.35996387143,14000.0,1.1114321947097778,0.1399,478.42,430.4536095653835,3816.48,8.866181895543608,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,1.0
46744610.0,35000.0,31654.536658335375,35000.0,1.1056866943836212,0.1465,826.24,747.2641248166577,6581.43,8.807367812036691,1.1056866943836212,0.0,1.0,60.0,15.0,1.0,4.0
46745076.0,5500.0,4948.569985806633,5500.0,1.1114321947097778,0.2899,183.45,165.05730252658668,1463.84,8.868677590100633,1.1114321947097778,4.0,1.0,36.0,11.0,0.0,2.0
46746901.0,15000.0,13685.700252028342,15000.0,1.0960345268249512,0.2899,460.97,420.57981634516705,3682.19,8.755032592857598,1.0960345268249512,5.0,1.0,36.0,3.0,0.0,4.0
46747437.0,20000.0,18247.60033603779,20000.0,1.0960345268249512,0.2899,659.81,601.9974588860547,5265.67,8.746997055010292,1.0960345268249512,5.0,1.0,36.0,10.0,1.0,2.0
46752452.0,21000.0,18894.539945807144,21000.0,1.1114321947097778,0.2899,456.49,410.7223114219763,4474.36,10.893881037309999,1.1114321947097778,4.0,1.0,60.0,9.0,1.0,1.0
46752907.0,9000.0,8097.65997677449,9000.0,1.1114321947097778,0.2899,301.91,271.6405026208874,68616520.0,252600.47503212004,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,2.0
46753470.0,20000.0,17994.799948387754,20000.0,1.1114321947097778,0.1333,458.45,412.4858018169183,21333.16,51.7185316586211,1.1114321947097778,4.0,1.0,60.0,15.0,1.0,1.0
46753661.0,10000.0,9123.800168018895,10000.0,1.0960345268249512,0.2899,318.79,290.8576255562744,2545.23,8.750776243642116,1.0960345268249512,5.0,1.0,36.0,7.0,0.0,2.0
46753681.0,12500.0,11246.749967742348,12500.0,1.1114321947097778,0.2899,398.49,358.5373915716518,3181.55,8.873690930961615,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,3.0
46754113.0,35000.0,31490.899909678574,15450.0,0.49061792595045906,0.17859999999999998,391.16,797.2802853508008,3113.95,3.9057155397111964,1.1114321947097778,4.0,1.0,60.0,20.0,1.0,2.0
46754174.0,3500.0,3149.0899909678574,3500.0,1.1114321947097778,0.1699,124.77,112.26055947801702,994.86,8.86206165928484,1.1114321947097778,4.0,1.0,36.0,18.0,1.0,2.0
46754400.0,35000.0,31933.300588066133,35000.0,1.0960345268249512,0.1333,802.29,731.993363679988,6392.4,8.732866057505163,1.0960345268249512,5.0,1.0,60.0,13.0,1.0,0.0
46754910.0,10325.0,9420.32367347951,10325.0,1.0960345268249512,0.1825,1372.97,1252.6703916684903,2611.52,2.0847622945103654,1.0960345268249512,5.0,1.0,36.0,21.0,1.0,2.0
46755392.0,35000.0,31490.899909678574,4600.0,0.14607394559042794,0.1465,158.68,1086.2991299277817,1265.7,1.1651486824666288,1.1114321947097778,4.0,1.0,36.0,15.0,0.0,1.0
46755639.0,10000.0,9123.800168018895,10000.0,1.0960345268249512,0.2899,314.2,286.66980127915366,2504.51,8.736567259001779,1.0960345268249512,5.0,1.0,36.0,6.0,0.0,1.0
46755695.0,3000.0,2699.2199922581635,3000.0,1.1114321947097778,0.2899,100.64,90.54983334028718,803.0,8.868045035293637,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,2.0
46756358.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.1757,880.61,792.3200391274871,6095.94,7.693784959311298,1.1114321947097778,4.0,1.0,60.0,19.0,1.0,4.0
46756848.0,10000.0,9123.800168018895,10000.0,1.0960345268249512,0.2899,312.86,285.44721205663916,2494.11,8.737552495363355,1.0960345268249512,5.0,1.0,36.0,5.0,0.0,4.0
46763116.0,25000.0,22493.499935484695,25000.0,1.1114321947097778,0.19519999999999998,655.69,589.9505189079184,5218.41,8.845504551229165,1.1114321947097778,4.0,1.0,60.0,23.0,1.0,0.0
46764435.0,12000.0,10796.879969032654,12000.0,1.1114321947097778,0.2899,402.54,362.1813385612004,3203.4,8.844740628343276,1.1114321947097778,4.0,1.0,60.0,12.0,1.0,1.0
46764938.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.2899,1129.19,1015.9774076859985,8994.67,8.853218518398318,1.1114321947097778,4.0,1.0,36.0,8.0,0.0,3.0
46765858.0,10000.0,8997.399974193877,10000.0,1.1114321947097778,0.2899,1372.97,1235.3160242568968,2545.22,2.0603796518636392,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
46765913.0,11000.0,9897.139971613266,11000.0,1.1114321947097778,0.2899,344.15,309.64552011188226,2739.34,8.846696696952733,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,4.0
46766140.0,15000.0,13685.700252028342,15000.0,1.0960345268249512,0.2899,469.29,428.17081808495874,1394.72,3.2573915388209764,1.0960345268249512,5.0,0.0,36.0,5.0,0.0,1.0
46772782.0,5175.0,4656.154486645331,5175.0,1.1114321947097778,0.1825,187.74,168.91718711551587,1496.22,8.857713211721869,1.1114321947097778,4.0,1.0,36.0,21.0,1.0,2.0
46772841.0,8000.0,7299.040134415116,8000.0,1.0960345268249512,0.2899,250.29,228.35959440534492,1995.31,8.737579015218719,1.0960345268249512,5.0,1.0,60.0,5.0,1.0,1.0
46772994.0,5225.0,4701.1414865163015,5225.0,1.1114321947097778,0.20489999999999997,195.49,175.89017209551614,1557.97,8.857629630119149,1.1114321947097778,4.0,1.0,36.0,24.0,1.0,1.0
46773518.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.2899,1372.97,1235.3160242568968,2436.7,1.9725316859431128,1.1114321947097778,4.0,1.0,60.0,6.0,1.0,1.0
46773831.0,35000.0,31490.899909678574,19475.0,0.6184326283420835,0.2899,637.5,1030.8317685453192,5076.22,4.924392277086512,1.1114321947097778,4.0,1.0,36.0,9.0,1.0,4.0
46773839.0,28000.0,25546.64047045291,28000.0,1.0960345268249512,0.2899,876.0,799.2448947184553,6119.73,7.656889697313308,1.0960345268249512,5.0,1.0,36.0,5.0,1.0,0.0
46773857.0,25000.0,22493.499935484695,1000.0,0.044457287788391114,0.2899,824.76,18551.739006790354,6582.07,0.354795310433745,1.1114321947097778,4.0,1.0,36.0,10.0,1.0,3.0
46774024.0,8500.0,7647.789978064796,8500.0,1.1114321947097778,0.2899,265.93,239.2678575137378,2119.99,8.860320905737531,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,0.0
46774099.0,27000.0,24292.97993032347,27000.0,1.1114321947097778,0.1699,670.88,603.6175694687189,5341.56,8.849245400032734,1.1114321947097778,4.0,1.0,60.0,18.0,0.0,4.0
46774474.0,3500.0,3149.0899909678574,3500.0,1.1114321947097778,0.2899,115.47,103.8929775020167,921.52,8.86989690888503,1.1114321947097778,4.0,1.0,36.0,10.0,0.0,1.0
46774695.0,16250.0,14620.77495806505,16250.0,1.1114321947097778,0.2899,345.19,310.58124970919846,2752.5,8.86241523780719,1.1114321947097778,4.0,1.0,60.0,8.0,1.0,1.0
46774843.0,20000.0,18247.60033603779,20000.0,1.0960345268249512,0.2899,424.85,387.6246501382828,68616520.0,177017.9475828523,1.0960345268249512,5.0,1.0,60.0,8.0,1.0,2.0
46774947.0,25000.0,22493.499935484695,25000.0,1.1114321947097778,0.19519999999999998,1372.97,1235.3160242568968,5218.41,4.224352228523166,1.1114321947097778,4.0,1.0,60.0,23.0,1.0,1.0
46775605.0,17000.0,15375.060662620039,17000.0,1.1056866943836212,0.2899,534.14,483.0844060195216,4257.67,8.813511566398908,1.1056866943836212,0.0,1.0,36.0,6.0,0.0,2.0
46776390.0,11350.0,10212.048970710051,11350.0,1.1114321947097778,0.2899,329.82,296.7522459488625,2822.61,9.51167190318891,1.1114321947097778,4.0,1.0,60.0,28.0,0.0,4.0
46776926.0,8000.0,7299.040134415116,8000.0,1.0960345268249512,0.2899,263.93,240.8044578345227,2101.19,8.72571055741795,1.0960345268249512,5.0,1.0,36.0,10.0,0.0,4.0
46777111.0,12000.0,10948.560201622675,12000.0,1.0960345268249512,0.2899,392.81,358.39199439995025,3135.15,8.747823748823212,1.0960345268249512,5.0,1.0,36.0,10.0,0.0,1.0
46782434.0,7500.0,6748.049980645408,1000.0,0.14819095929463705,0.2899,230.49,1555.35804003896,1841.14,1.183740304549994,1.1114321947097778,4.0,1.0,36.0,3.0,0.0,3.0
46783157.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.1561,361.67,325.40896486667,2880.35,8.851477097996263,1.1114321947097778,4.0,1.0,60.0,16.0,0.0,1.0
46783590.0,5000.0,4498.6999870969385,5000.0,1.1114321947097778,0.2899,159.4,143.4185555886504,1272.65,8.873677431602252,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,0.0
46784227.0,10200.0,9306.276171379273,10200.0,1.0960345268249512,0.2899,342.16,312.17994654893454,1995.43,6.391922421856185,1.0960345268249512,5.0,0.0,36.0,12.0,1.0,1.0
46784440.0,12000.0,10948.560201622675,12000.0,1.0960345268249512,0.2899,370.09,337.6627204182113,2951.49,8.740941245585061,1.0960345268249512,5.0,1.0,60.0,4.0,1.0,2.0
46784653.0,12500.0,11246.749967742348,12500.0,1.1114321947097778,0.2899,271.72,244.47735209879608,2166.13,8.860248122798067,1.1114321947097778,4.0,1.0,60.0,9.0,0.0,3.0
46784767.0,12000.0,10852.983997143558,12000.0,1.1056866943836212,0.2899,387.15,350.144396207844,3083.88,8.807452106614392,1.1056866943836212,0.0,1.0,36.0,8.0,0.0,2.0
46785038.0,16000.0,14598.080268830232,16000.0,1.0960345268249512,0.1399,372.21,339.5969660538313,2952.81,8.69504234478919,1.0960345268249512,5.0,1.0,60.0,15.0,1.0,4.0
46785329.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.1757,377.41,339.57087242605115,3012.59,8.871756221246734,1.1114321947097778,4.0,0.0,60.0,19.0,1.0,1.0
46785730.0,6375.0,5816.422607112046,6375.0,1.0960345268249512,0.1561,222.91,203.3786295453092,1777.75,8.741085550504943,1.0960345268249512,5.0,1.0,36.0,16.0,1.0,0.0
46786633.0,21125.0,19274.027854939915,21125.0,1.0960345268249512,0.20489999999999997,565.46,515.9144043007965,4042.38,7.835369523125678,1.0960345268249512,5.0,1.0,60.0,24.0,1.0,4.0
46786916.0,6000.0,5474.280100811337,6000.0,1.0960345268249512,0.2899,201.27,183.63472598171631,1431.89,7.79749032948467,1.0960345268249512,5.0,1.0,36.0,12.0,1.0,2.0
46787093.0,14675.0,13389.17674656773,14675.0,1.0960345268249512,0.1465,506.21,461.8558883052845,4090.64,8.856961886986069,1.0960345268249512,5.0,1.0,36.0,15.0,1.0,1.0
46787604.0,8450.0,7709.611141975966,1000.0,0.12970822802662144,0.2167,321.27,2476.8667715826186,2223.46,0.8976905926108001,1.0960345268249512,5.0,1.0,36.0,25.0,1.0,4.0
46792206.0,9600.0,8637.503975226122,9600.0,1.1114321947097778,0.2899,306.04,275.35642881022943,2438.54,8.855939955847541,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
46793121.0,20000.0,18247.60033603779,20000.0,1.0960345268249512,0.2899,637.58,581.7152511125488,68616520.0,117955.51151318233,1.0960345268249512,5.0,1.0,36.0,7.0,1.0,2.0
46794055.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.2899,1095.0,985.2152971742296,8744.66,8.875887356886581,1.1114321947097778,4.0,1.0,36.0,5.0,1.0,4.0
46794082.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.1699,1372.97,1235.3160242568968,6924.24,5.60523774000687,1.1114321947097778,4.0,1.0,60.0,18.0,1.0,1.0
46794357.0,8400.0,7663.992141135872,8400.0,1.0960345268249512,0.2899,271.01,247.26410835348008,2158.76,8.730583724322468,1.0960345268249512,5.0,1.0,36.0,8.0,1.0,2.0
46794880.0,20000.0,17994.799948387754,20000.0,1.1114321947097778,0.1399,465.27,418.6220285993185,3706.62,8.854335765373131,1.1114321947097778,4.0,1.0,60.0,14.0,1.0,4.0
46795271.0,11200.0,10077.087971097144,11200.0,1.1114321947097778,0.2899,357.05,321.25216607859244,2844.99,8.85594028743137,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,2.0
46795860.0,7000.0,6386.660117613227,7000.0,1.0960345268249512,0.1399,239.21,218.25042381918,1908.24,8.74335071890157,1.0960345268249512,5.0,1.0,36.0,14.0,1.0,2.0
46795903.0,5000.0,4561.900084009448,5000.0,1.0960345268249512,0.2899,170.87,155.89837347093888,1359.19,8.718436053814042,1.0960345268249512,5.0,1.0,36.0,14.0,1.0,2.0
46802329.0,8000.0,7197.919979355102,8000.0,1.1114321947097778,0.2899,268.36,241.45422570746692,8654.39,35.84277713360543,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,2.0
46802362.0,15000.0,13496.099961290816,15000.0,1.1114321947097778,0.1699,372.71,335.34209443818,68616520.0,204616.48310200253,1.1114321947097778,4.0,1.0,60.0,18.0,1.0,1.0
46803055.0,8000.0,7299.040134415116,8000.0,1.0960345268249512,0.2899,255.04,232.6933994851539,2036.24,8.750742412570728,1.0960345268249512,5.0,1.0,36.0,7.0,1.0,2.0
46803160.0,35000.0,31933.300588066133,20000.0,0.6263054438999721,0.2899,607.81,970.4689715216238,4872.36,5.020624196114687,1.0960345268249512,5.0,1.0,36.0,1.0,1.0,2.0
46804150.0,3000.0,2737.1400504056687,3000.0,1.0960345268249512,0.1399,102.52,93.53719932252972,68616520.0,733574.6686556262,1.0960345268249512,5.0,1.0,36.0,14.0,0.0,2.0
46804513.0,13925.0,12528.879464064974,13925.0,1.1114321947097778,0.2899,437.52,393.6542436709305,3493.83,8.875377456671384,1.1114321947097778,4.0,1.0,36.0,10.0,0.0,3.0
46804800.0,7200.0,6478.127981419592,7200.0,1.1114321947097778,0.1655,255.1,229.52367334168582,2027.56,8.833772876149578,1.1114321947097778,4.0,1.0,36.0,17.0,1.0,2.0
46804842.0,9700.0,8727.477974968062,9700.0,1.1114321947097778,0.2899,294.79,265.23435383926136,2355.12,8.879392755537472,1.1114321947097778,4.0,1.0,36.0,1.0,0.0,0.0
46805494.0,8500.0,7755.230142816061,8500.0,1.0960345268249512,0.2899,285.14,260.15603799089075,2275.13,8.745251571211515,1.0960345268249512,5.0,1.0,36.0,12.0,1.0,4.0
46806668.0,8000.0,7197.919979355102,8000.0,1.1114321947097778,0.2899,268.36,241.45422570746692,2135.6,8.844740628343276,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,3.0
46807669.0,7350.0,6613.0889810325,7350.0,1.1114321947097778,0.2899,230.94,207.7859550040334,1840.84,8.859309090281231,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,1.0
46808260.0,3000.0,2699.2199922581635,3000.0,1.1114321947097778,0.2899,91.18,82.03829296469978,731.9,8.921443554596253,1.1114321947097778,4.0,1.0,36.0,1.0,0.0,2.0
46809331.0,16000.0,14598.080268830232,16000.0,1.0960345268249512,0.1333,366.76,334.624494962261,2910.38,8.697450556715022,1.0960345268249512,5.0,1.0,60.0,13.0,1.0,1.0
46809491.0,6775.0,6181.3746138328015,6775.0,1.0960345268249512,0.17859999999999998,244.46,223.04041890738992,1984.83,8.898970015045274,1.0960345268249512,5.0,1.0,60.0,20.0,1.0,4.0
46809582.0,18900.0,17005.08595122643,18900.0,1.1114321947097778,0.1465,651.94,586.5764939175957,5184.76,8.839017679300959,1.1114321947097778,4.0,1.0,36.0,15.0,0.0,1.0
46809584.0,35000.0,31933.300588066133,35000.0,1.0960345268249512,0.2899,783.7,715.0322191676408,6221.81,8.701440065515822,1.0960345268249512,5.0,1.0,60.0,11.0,1.0,4.0
46809923.0,14025.0,12496.695493454941,1000.0,0.0800211544342857,0.17859999999999998,506.06,6324.077721417808,3528.5,0.557946969571547,1.122296690940857,6.0,1.0,36.0,20.0,1.0,3.0
46810245.0,35000.0,31490.899909678574,35000.0,1.1114321947097778,0.1699,869.66,782.4678861557447,6924.24,8.849232182573916,1.1114321947097778,4.0,1.0,60.0,18.0,1.0,2.0
46810604.0,10000.0,8997.399974193877,10000.0,1.1114321947097778,0.2899,322.63,290.28311536741705,2569.94,8.853219026353553,1.1114321947097778,4.0,1.0,36.0,8.0,0.0,1.0
46810931.0,28000.0,25546.64047045291,28000.0,1.0960345268249512,0.2899,583.55,532.4193588047426,4654.14,8.741492815829114,1.0960345268249512,5.0,0.0,60.0,7.0,1.0,3.0
46811208.0,12000.0,10796.879969032654,12000.0,1.1114321947097778,0.2899,377.04,339.237968627006,12605.96,37.15963767564096,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,1.0
46814182.0,20000.0,17994.799948387754,20000.0,1.1114321947097778,0.1655,492.23,442.87901892974526,3901.06,8.808410047121317,1.1114321947097778,4.0,1.0,60.0,17.0,0.0,1.0
46814288.0,20000.0,18247.60033603779,20000.0,1.0960345268249512,0.1399,465.27,424.5030504174151,3691.07,8.695037636055995,1.0960345268249512,5.0,1.0,60.0,15.0,1.0,2.0
